  Year     Month    Anomaly  Unc       Anomaly    Unc       Anomaly    Unc       Anomaly    Unc       Anomaly    Unc
  1962     3     0.128  0.046    -0.007  0.044    -0.018  0.040    -0.015  0.040    -0.021  0.037
  1962     4     0.054  0.050    -0.009  0.044    -0.023  0.040    -0.015  0.040    -0.021  0.036
  1962     5    -0.112  0.056    -0.011  0.045    -0.025  0.040    -0.015  0.039    -0.022  0.036
  1962     6     0.012  0.086    -0.001  0.045    -0.029  0.040    -0.016  0.039    -0.022  0.036
  1962     7    -0.071  0.057    -0.006  0.044    -0.030  0.039    -0.016  0.039    -0.022  0.036
  1962     8    -0.063  0.060    -0.006  0.044    -0.034  0.039    -0.017  0.039    -0.022  0.036
  1962     9    -0.085  0.085    -0.035  0.044    -0.032  0.039    -0.018  0.039    -0.022  0.035
  1962    10    -0.034  0.072    -0.045  0.043    -0.032  0.039    -0.018  0.039    -0.023  0.035
  1962    11    -0.000  0.048    -0.043  0.043    -0.033  0.039    -0.020  0.038    -0.022  0.035
  1962    12    -0.009  0.053    -0.046  0.042    -0.034  0.038    -0.021  0.038    -0.022  0.035
  1963     1    -0.003  0.045    -0.034  0.043    -0.036  0.038    -0.026  0.038    -0.021  0.035
  1963     2     0.115  0.045    -0.007  0.044    -0.038  0.038    -0.029  0.038    -0.021  0.034
  1963     3    -0.224  0.048     0.016  0.046    -0.043  0.038    -0.029  0.038    -0.020  0.034
  1963     4    -0.062  0.073     0.030  0.048    -0.044  0.038    -0.029  0.037    -0.020  0.034
  1963     5    -0.087  0.063     0.039  0.049    -0.042  0.038    -0.031  0.037    -0.020  0.034
  1963     6    -0.023  0.059     0.043  0.049    -0.046  0.038    -0.031  0.037    -0.021  0.034
  1963     7     0.069  0.071     0.036  0.049    -0.049  0.038    -0.032  0.037    -0.021  0.033
  1963     8     0.260  0.074     0.015  0.049    -0.053  0.038    -0.033  0.036    -0.021  0.033
  1963     9     0.185  0.094     0.009  0.049    -0.055  0.038    -0.033  0.036    -0.022  0.033
  1963    10     0.139  0.064    -0.014  0.047    -0.058  0.038    -0.033  0.036    -0.022  0.033
  1963    11     0.107  0.066    -0.030  0.047    -0.062  0.038    -0.034  0.036    -0.022  0.033
  1963    12     0.037  0.053    -0.032  0.047    -0.064  0.037    -0.035  0.036    -0.022  0.032
  1964     1    -0.089  0.053    -0.045  0.046    -0.063  0.037    -0.037  0.035    -0.022  0.032
  1964     2    -0.132  0.051    -0.090  0.045    -0.064  0.037    -0.038  0.035    -0.023  0.032
  1964     3    -0.298  0.057    -0.134  0.044    -0.064  0.037    -0.039  0.035    -0.023  0.032
  1964     4    -0.336  0.057    -0.170  0.043    -0.067  0.037    -0.039  0.035    -0.023  0.032
  1964     5    -0.277  0.049    -0.201  0.043    -0.068  0.037    -0.038  0.035    -0.023  0.031
  1964     6    -0.044  0.058    -0.224  0.042    -0.066  0.037    -0.038  0.034    -0.023  0.031
  1964     7    -0.095  0.057    -0.220  0.042    -0.068  0.037    -0.039  0.034    -0.023  0.031
  1964     8    -0.282  0.086    -0.224  0.042    -0.074  0.037    -0.039  0.034    -0.022  0.031
  1964     9    -0.340  0.056    -0.214  0.042    -0.075  0.037    -0.038  0.033    -0.022  0.031
  1964    10    -0.291  0.050    -0.201  0.042    -0.076  0.037    -0.037  0.033    -0.022  0.030
  1964    11    -0.263  0.052    -0.184  0.042    -0.071  0.037    -0.035  0.033    -0.023  0.030
  1964    12    -0.245  0.048    -0.189  0.043    -0.071  0.037    -0.033  0.033    -0.023  0.030
  1965     1    -0.040  0.050    -0.194  0.043    -0.069  0.037    -0.032  0.033    -0.024  0.030
  1965     2    -0.173  0.046    -0.175  0.043    -0.068  0.037    -0.031  0.032    -0.023  0.030
  1965     3    -0.180  0.052    -0.163  0.043    -0.067  0.037    -0.028  0.032    -0.021  0.029
  1965     4    -0.184  0.052    -0.140  0.043    -0.066  0.036    -0.026  0.032    -0.020  0.029
  1965     5    -0.077  0.054    -0.124  0.044    -0.068  0.036    -0.026  0.032    -0.018  0.029
  1965     6    -0.096  0.080    -0.104  0.044    -0.068  0.036    -0.026  0.031    -0.018  0.029
  1965     7    -0.153  0.079    -0.114  0.043    -0.071  0.036    -0.026  0.031    -0.018  0.029
  1965     8    -0.056  0.055    -0.103  0.043    -0.076  0.036    -0.027  0.031    -0.019  0.028
  1965     9    -0.197  0.084    -0.093  0.044    -0.070  0.036    -0.027  0.031    -0.019  0.028
  1965    10    -0.013  0.065    -0.079  0.044    -0.070  0.036    -0.028  0.030    -0.019  0.028
  1965    11    -0.071  0.054    -0.080  0.045    -0.070  0.036    -0.027  0.030    -0.019  0.028
  1965    12    -0.011  0.056    -0.072  0.047    -0.071  0.036    -0.030  0.030    -0.018  0.028
  1966     1    -0.158  0.052    -0.051  0.045    -0.075  0.035    -0.031  0.030    -0.018  0.027
  1966     2    -0.045  0.046    -0.050  0.046    -0.081  0.035    -0.034  0.030    -0.018  0.027
  1966     3    -0.058  0.059    -0.032  0.046    -0.088  0.035    -0.036  0.029    -0.018  0.027
  1966     4    -0.015  0.050    -0.045  0.046    -0.089  0.035    -0.038  0.029    -0.017  0.027
  1966     5    -0.094  0.055    -0.042  0.045    -0.092  0.034    -0.040  0.029    -0.017  0.027
  1966     6     0.004  0.064    -0.042  0.045    -0.094  0.034    -0.042  0.029    -0.017  0.026
  1966     7     0.097  0.059    -0.036  0.045    -0.093  0.034    -0.043  0.029    -0.017  0.026
  1966     8    -0.036  0.067    -0.052  0.045    -0.093  0.034    -0.044  0.028    -0.016  0.026
  1966     9     0.009  0.082    -0.043  0.044    -0.089  0.033    -0.045  0.028    -0.015  0.026
  1966    10    -0.159  0.073    -0.041  0.043    -0.080  0.033    -0.045  0.028    -0.015  0.026
  1966    11    -0.036  0.050    -0.016  0.043    -0.071  0.033    -0.046  0.028    -0.014  0.026
  1966    12    -0.012  0.048    -0.017  0.044    -0.069  0.033    -0.046  0.028    -0.014  0.025
  1967     1    -0.093  0.051    -0.023  0.045    -0.068  0.032    -0.049  0.028    -0.012  0.025
  1967     2    -0.232  0.055    -0.020  0.044    -0.064  0.032    -0.051  0.027    -0.011  0.025
  1967     3     0.044  0.060    -0.023  0.043    -0.057  0.032    -0.052  0.027    -0.009  0.025
  1967     4     0.009  0.051    -0.006  0.042    -0.051  0.032    -0.053  0.027    -0.008  0.025
  1967     5     0.212  0.064    -0.012  0.041    -0.046  0.032    -0.051  0.027    -0.007  0.025
  1967     6    -0.004  0.053    -0.012  0.040    -0.037  0.031    -0.051  0.027    -0.006  0.024
  1967     7     0.025  0.083    -0.022  0.040    -0.034  0.031    -0.050  0.027    -0.005  0.024
  1967     8     0.001  0.060    -0.015  0.040    -0.028  0.031    -0.048  0.026    -0.005  0.024
  1967     9    -0.031  0.059    -0.009  0.040    -0.025  0.030    -0.048  0.026    -0.005  0.024
  1967    10     0.047  0.053    -0.013  0.039    -0.021  0.030    -0.047  0.026    -0.005  0.024
  1967    11    -0.108  0.042    -0.041  0.037    -0.019  0.030    -0.047  0.026    -0.004  0.024
  1967    12    -0.019  0.047    -0.046  0.037    -0.018  0.030    -0.045  0.026    -0.004  0.024
  1968     1    -0.205  0.052    -0.064  0.036    -0.016  0.029    -0.043  0.026    -0.005  0.023
  1968     2    -0.157  0.055    -0.073  0.035    -0.017  0.029    -0.042  0.025    -0.005  0.023
  1968     3     0.120  0.049    -0.088  0.035    -0.012  0.029    -0.038  0.025    -0.005  0.023
  1968     4    -0.043  0.053    -0.085  0.035    -0.012  0.028    -0.035  0.025    -0.004  0.023
  1968     5    -0.118  0.061    -0.084  0.036    -0.012  0.028    -0.032  0.025    -0.003  0.023
  1968     6    -0.070  0.055    -0.087  0.037    -0.013  0.028    -0.031  0.025    -0.003  0.023
  1968     7    -0.180  0.062    -0.073  0.038    -0.012  0.028    -0.031  0.024    -0.002  0.023
  1968     8    -0.112  0.058    -0.070  0.038    -0.014  0.027    -0.032  0.024    -0.003  0.022
  1968     9    -0.216  0.066    -0.083  0.039    -0.017  0.027    -0.034  0.024    -0.002  0.022
  1968    10     0.084  0.075    -0.065  0.038    -0.018  0.027    -0.034  0.024    -0.002  0.022
  1968    11    -0.088  0.047    -0.035  0.037    -0.018  0.026    -0.035  0.024    -0.002  0.022
  1968    12    -0.058  0.040    -0.019  0.037    -0.020  0.026    -0.035  0.024    -0.001  0.022
  1969     1    -0.041  0.051    -0.011  0.036    -0.023  0.026    -0.036  0.023    -0.001  0.022
  1969     2    -0.117  0.042    -0.001  0.035    -0.024  0.026    -0.037  0.023    -0.001  0.022
  1969     3    -0.037  0.057     0.020  0.034    -0.025  0.025    -0.036  0.023    -0.001  0.021
  1969     4     0.178  0.041     0.020  0.034    -0.023  0.025    -0.033  0.023    -0.001  0.021
  1969     5     0.236  0.048     0.033  0.033    -0.024  0.025    -0.031  0.023    -0.001  0.021
  1969     6     0.121  0.053     0.061  0.033    -0.026  0.025    -0.031  0.022    -0.001  0.021
  1969     7    -0.082  0.049     0.077  0.032    -0.029  0.025    -0.030  0.022    -0.001  0.021
  1969     8     0.006  0.053     0.100  0.032    -0.028  0.024    -0.026  0.022    -0.000  0.020
  1969     9     0.041  0.067     0.105  0.032    -0.029  0.024    -0.024  0.022     0.002  0.020
  1969    10     0.078  0.044     0.096  0.032    -0.029  0.024    -0.022  0.022     0.003  0.020
  1969    11     0.071  0.039     0.077  0.031    -0.032  0.024    -0.020  0.022     0.004  0.020
  1969    12     0.283  0.045     0.064  0.032    -0.031  0.024    -0.019  0.022     0.006  0.020
  1970     1     0.140  0.036     0.068  0.031    -0.032  0.024    -0.018  0.022     0.008  0.020
  1970     2     0.163  0.036     0.060  0.032    -0.029  0.023    -0.016  0.021     0.010  0.020
  1970     3     0.024  0.055     0.064  0.031    -0.028  0.023    -0.013  0.021     0.013  0.020
  1970     4     0.072  0.040     0.058  0.031    -0.028  0.023    -0.010  0.021     0.015  0.019
  1970     5     0.008  0.043     0.046  0.031    -0.027  0.023    -0.008  0.021     0.017  0.019
  1970     6    -0.038  0.057     0.013  0.030    -0.022  0.023    -0.007  0.021     0.018  0.019
  1970     7    -0.030  0.038    -0.004  0.030    -0.015  0.023    -0.006  0.021     0.019  0.019
  1970     8    -0.092  0.041    -0.035  0.030    -0.008  0.023    -0.007  0.021     0.020  0.019
  1970     9     0.093  0.053    -0.056  0.029    -0.006  0.023    -0.005  0.021     0.021  0.019
  1970    10    -0.000  0.046    -0.068  0.028    -0.001  0.023    -0.006  0.021     0.021  0.019
  1970    11    -0.074  0.046    -0.074  0.028     0.006  0.023    -0.007  0.021     0.023  0.019
  1970    12    -0.116  0.036    -0.081  0.029     0.010  0.022    -0.008  0.020     0.023  0.019
  1971     1    -0.058  0.038    -0.087  0.029     0.014  0.022    -0.007  0.020     0.025  0.018
  1971     2    -0.207  0.059    -0.086  0.028     0.017  0.022    -0.007  0.020     0.026  0.018
  1971     3    -0.231  0.034    -0.097  0.029     0.021  0.022    -0.009  0.020     0.028  0.018
  1971     4    -0.073  0.037    -0.102  0.028     0.021  0.022    -0.009  0.020     0.029  0.018
  1971     5    -0.064  0.039    -0.104  0.028     0.023  0.022    -0.010  0.020     0.029  0.018
  1971     6    -0.124  0.044    -0.105  0.028     0.024  0.022    -0.012  0.020     0.030  0.018
  1971     7    -0.102  0.039    -0.122  0.028     0.022  0.021    -0.013  0.020     0.032  0.018
  1971     8    -0.074  0.056    -0.121  0.027     0.019  0.021    -0.014  0.020     0.034  0.018
  1971     9    -0.043  0.069    -0.102  0.027     0.017  0.021    -0.014  0.020     0.034  0.018
  1971    10    -0.061  0.042    -0.095  0.027     0.013  0.021    -0.014  0.020     0.035  0.018
  1971    11    -0.095  0.043    -0.084  0.028     0.009  0.021    -0.014  0.020     0.036  0.018
  1971    12    -0.124  0.036    -0.070  0.027     0.007  0.021    -0.013  0.020     0.038  0.018
  1972     1    -0.264  0.041    -0.064  0.028     0.008  0.021    -0.009  0.020     0.039  0.018
  1972     2    -0.196  0.039    -0.043  0.027     0.011  0.021    -0.005  0.020     0.039  0.017
  1972     3    -0.007  0.052    -0.037  0.028     0.010  0.021    -0.004  0.020     0.038  0.017
  1972     4     0.017  0.038    -0.031  0.028     0.008  0.021    -0.001  0.020     0.038  0.017
  1972     5     0.059  0.050    -0.024  0.028     0.005  0.021     0.000  0.020     0.040  0.017
  1972     6     0.047  0.052     0.006  0.028    -0.001  0.021     0.003  0.020     0.040  0.017
  1972     7    -0.027  0.052     0.048  0.028    -0.002  0.021     0.005  0.020     0.041  0.017
  1972     8     0.181  0.073     0.088  0.028    -0.003  0.021     0.008  0.020     0.042  0.017
  1972     9     0.024  0.078     0.104  0.028    -0.001  0.021     0.009  0.020     0.043  0.017
  1972    10     0.016  0.062     0.129  0.029    -0.000  0.021     0.009  0.020     0.043  0.017
  1972    11    -0.011  0.044     0.146  0.028     0.003  0.021     0.012  0.020     0.044  0.017
  1972    12     0.232  0.039     0.157  0.029     0.005  0.021     0.013  0.020     0.046  0.017
  1973     1     0.246  0.048     0.165  0.030     0.005  0.022     0.016  0.020     0.048  0.017
  1973     2     0.276  0.039     0.154  0.029     0.003  0.022     0.019  0.020     0.049  0.017
  1973     3     0.193  0.038     0.155  0.029     0.001  0.022     0.019  0.020     0.052  0.017
  1973     4     0.308  0.055     0.161  0.030    -0.000  0.022     0.022  0.020     0.053  0.017
  1973     5     0.270  0.041     0.163  0.030    -0.003  0.022     0.024  0.020     0.055  0.017
  1973     6     0.182  0.043     0.144  0.030    -0.002  0.022     0.025  0.020     0.056  0.017
  1973     7     0.061  0.052     0.110  0.030    -0.002  0.022     0.027  0.020     0.057  0.017
  1973     8     0.056  0.071     0.062  0.030     0.000  0.022     0.027  0.020     0.057  0.016
  1973     9     0.037  0.049     0.036  0.029     0.000  0.022     0.030  0.020     0.058  0.016
  1973    10     0.081  0.059     0.005  0.030     0.000  0.022     0.029  0.020     0.058  0.016
  1973    11     0.013  0.039    -0.019  0.031    -0.003  0.022     0.031  0.020     0.059  0.016
  1973    12     0.001  0.041    -0.034  0.030    -0.003  0.022     0.033  0.020     0.060  0.016
  1974     1    -0.157  0.039    -0.042  0.030    -0.002  0.023     0.035  0.020     0.061  0.016
  1974     2    -0.300  0.038    -0.031  0.031    -0.003  0.023     0.035  0.020     0.063  0.016
  1974     3    -0.122  0.035    -0.037  0.030    -0.003  0.023     0.037  0.020     0.065  0.016
  1974     4    -0.060  0.054    -0.048  0.030    -0.005  0.023     0.038  0.020     0.067  0.016
  1974     5    -0.020  0.041    -0.056  0.030    -0.004  0.023     0.037  0.020     0.070  0.016
  1974     6     0.004  0.048    -0.062  0.030     0.001  0.023     0.036  0.020     0.071  0.016
  1974     7    -0.039  0.048    -0.044  0.030     0.011  0.023     0.037  0.020     0.071  0.016
  1974     8     0.186  0.053    -0.008  0.030     0.018  0.024     0.039  0.020     0.073  0.016
  1974     9    -0.036  0.066     0.014  0.031     0.021  0.023     0.041  0.020     0.076  0.016
  1974    10    -0.043  0.041     0.029  0.031     0.026  0.024     0.042  0.020     0.077  0.016
  1974    11    -0.082  0.053     0.048  0.031     0.032  0.024     0.044  0.020     0.078  0.016
  1974    12    -0.073  0.035     0.051  0.030     0.037  0.024     0.046  0.020     0.079  0.016
  1975     1     0.052  0.036     0.051  0.031     0.042  0.024     0.048  0.020     0.080  0.016
  1975     2     0.131  0.036     0.021  0.030     0.044  0.024     0.050  0.020     0.081  0.016
  1975     3     0.148  0.034     0.022  0.031     0.045  0.024     0.053  0.020     0.083  0.016
  1975     4     0.114  0.054     0.019  0.031     0.047  0.024     0.056  0.020     0.084  0.016
  1975     5     0.215  0.040     0.008  0.031     0.050  0.024     0.060  0.020     0.086  0.016
  1975     6     0.043  0.065     0.006  0.031     0.048  0.024     0.062  0.020     0.087  0.016
  1975     7    -0.038  0.077    -0.001  0.031     0.046  0.024     0.065  0.020     0.087  0.016
  1975     8    -0.180  0.065    -0.020  0.032     0.045  0.024     0.068  0.020     0.089  0.016
  1975     9    -0.027  0.046    -0.052  0.031     0.045  0.024     0.069  0.020     0.090  0.016
  1975    10    -0.069  0.045    -0.065  0.032     0.044  0.024     0.070  0.020     0.091  0.016
  1975    11    -0.219  0.045    -0.103  0.033     0.042  0.024     0.073  0.020     0.091  0.016
  1975    12    -0.100  0.040    -0.121  0.032     0.040  0.024     0.076  0.020     0.092  0.016
  1976     1    -0.030  0.041    -0.122  0.032     0.041  0.024     0.081  0.020     0.094  0.016
  1976     2    -0.098  0.049    -0.118  0.032     0.037  0.024     0.086  0.020     0.096  0.016
